pub_date,author,title,subtitle,era,source,keyword,context,sense_rule
2015年3月30日,野村胡堂,奇談クラブ〔戦後版〕,お竹大日如来,Meiji,「野村胡堂伝奇幻想小説集成」作品社,自害,妙なところに、気が廻ります。内儀のお杉は自害ということにして、大分金をバラ撒《ま》い,General
2016年10月28日,野村胡堂,銭形平次捕物控,三千両異変,Meiji,「銭形平次捕物控（九）不死の霊薬」嶋中文庫、嶋中書店,自害,衛が向うへ行った、大変ッ、皆んなで捜せ、自害するかも知れぬ、井戸か、土蔵だッ」 平次,General
2017年6月25日,野村胡堂,銭形平次捕物控,綾吉殺し,Meiji,「銭形平次捕物控（二）八人芸の女」嶋中文庫、嶋中書店,自害,晩、植幸は離屋の梁《はり》に細紐を掛け、自害してしまいました。 「やはりあの親爺です,General
2017年9月13日,野村胡堂,銭形平次捕物控,二度死んだ男,Meiji,「銭形平次捕物控（五）金の鯉」嶋中文庫、嶋中書店,自害,で」 「…………」 「殺されたわけでも、自害したわけでもなく、卒中でポックリ逝ったに,General
2017年8月25日,野村胡堂,銭形平次捕物控,路地の小判,Meiji,「銭形平次捕物控（五）金の鯉」嶋中文庫、嶋中書店,自害,から、何か理由《わけ》があって毒を飲んで自害したと見るの他はありません。 その騒ぎの,General
2018年7月27日,野村胡堂,銭形平次捕物控,大村兵庫の眼玉,Meiji,「銭形平次捕物控（二）八人芸の女」嶋中文庫、嶋中書店,自害,とだが、――一人は奥方のお憎しみを受けて自害し、一人は不義の疑いがあって、御成敗を受,General
2018年7月27日,野村胡堂,銭形平次捕物控,大村兵庫の眼玉,Meiji,「銭形平次捕物控（二）八人芸の女」嶋中文庫、嶋中書店,自害,。名前は？」 平次はせき込みました。 「自害したのはお小夜《さよ》といってな。三年前,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自殺,した。 「ただ死んだのではあるまい。――自殺したとか、殺されたとか」 娘の着物に目立,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自殺,も人のいない部屋で死んでいたんですから、自殺に違いない――とお絹さんも近所の衆も言い,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自殺,うでございます」 「なるほど」 それでは自殺するのも無理はない――と平次ならずとも思,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自殺,《ひきず》られて、いつの間にやら、五兵衛自殺説を翻《ひるがえ》したのでしょう。 「私,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自殺, そっと後ろから近づいたのはお糸でした。自殺で済ませば済んだのを、うっかり銭形平次を,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自害,でしょう。 「でも私は、どうしても、父が自害したとは思われません」 「…………」 「,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自害,、格子があるにしても、窓を開けたままで、自害する人があるでしょうか」 「フーム」 こ,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自害,いじゃ変らないのが本当だ。万七親分、この自害は少し臭いぜ」 平次はそっと囁《ささや》,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自害,頭の宗七と、弟の五郎助です。 「五兵衛は自害したのじゃねえ、人手に掛って死んだのだぜ,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自害,あんたい》にした上、露見した時を最期に、自害して果てるという大変な条件を持出したので,General
2017年9月13日,野村胡堂,銭形平次捕物控,瓢箪供養,Meiji,「銭形平次捕物控（七）平次女難」嶋中文庫、嶋中書店,自殺,し怪しくなって来たよ」 「すると、あれが自殺だというんですかい、親分」 これはガラッ,General
2017年9月13日,野村胡堂,銭形平次捕物控,瓢箪供養,Meiji,「銭形平次捕物控（七）平次女難」嶋中文庫、嶋中書店,自殺,―が犯罪性のないものにして行きます。 「自殺と決ったら長居は無用だ。引揚げましょうか,General
2017年9月13日,野村胡堂,銭形平次捕物控,瓢箪供養,Meiji,「銭形平次捕物控（七）平次女難」嶋中文庫、嶋中書店,自殺,事はしません」 これで、瓢々斎佐兵衛が、自殺した後で変な手紙が御用聞のところへ届くよ,General
2017年9月13日,野村胡堂,銭形平次捕物控,瓢箪供養,Meiji,「銭形平次捕物控（七）平次女難」嶋中文庫、嶋中書店,自殺,、さんざん搾られ脅かされた挙句、とうとう自殺をして、この旧悪の責苦から逃れる工夫をし,General
2017年9月13日,野村胡堂,銭形平次捕物控,瓢箪供養,Meiji,「銭形平次捕物控（七）平次女難」嶋中文庫、嶋中書店,自殺,悪の責苦から逃れる工夫をしたのでした。 自殺を他殺と見せたのは、駒三郎や正吉や元助に,General
2017年9月13日,野村胡堂,銭形平次捕物控,瓢箪供養,Meiji,「銭形平次捕物控（七）平次女難」嶋中文庫、嶋中書店,自害,にも雑俳でもやる風流人だ。どう間違っても自害する気遣いはないと思ったのが、――少し怪,General
2018年6月27日,野村胡堂,銭形平次捕物控,傀儡名臣,Meiji,「銭形平次捕物控（三）酒屋火事」嶋中文庫、嶋中書店,自殺,は、自分の部屋で、梁《はり》に首を吊って自殺し、用箪笥《ようだんす》の錠前は壊され、,General
2018年6月27日,野村胡堂,銭形平次捕物控,傀儡名臣,Meiji,「銭形平次捕物控（三）酒屋火事」嶋中文庫、嶋中書店,自害,清左衛門は血眼になって探しました。寅蔵の自害は、簡単な届出で済みましたが、御墨付と短,General
2018年10月24日,野村胡堂,銭形平次捕物控,城の絵図面,Meiji,「銭形平次捕物控（四）城の絵図面」嶋中文庫、嶋中書店,自害,目すぎるくらいの平凡な男です。 「棟梁の自害したのを一番先に見付けたのは、誰だとか言,General
2018年10月24日,野村胡堂,銭形平次捕物控,城の絵図面,Meiji,「銭形平次捕物控（四）城の絵図面」嶋中文庫、嶋中書店,自害,たね」 平次は二人を等分に見ました。――自害を見付けたのは、早起きの良助と太吉、雨戸,General
2018年10月24日,野村胡堂,銭形平次捕物控,城の絵図面,Meiji,「銭形平次捕物控（四）城の絵図面」嶋中文庫、嶋中書店,自害,りです。藤兵衛は上屋敷から帰った晩から、自害する日まで、一歩も外へ出なかったそうです,General
2018年10月24日,野村胡堂,銭形平次捕物控,城の絵図面,Meiji,「銭形平次捕物控（四）城の絵図面」嶋中文庫、嶋中書店,自害,う娘は、思いの外の智恵者さ。でも藤兵衛が自害したので、すっかり顛倒していたよ、――俺,General
2018年8月28日,野村胡堂,銭形平次捕物控,和蘭カルタ,Meiji,「銭形平次捕物控（六）結納の行方」嶋中文庫、嶋中書店,自殺,を止《よ》して、子供三人の良い父になり、自殺したお春の家族には、存分な手当をしてやり,General
2018年8月28日,野村胡堂,銭形平次捕物控,和蘭カルタ,Meiji,「銭形平次捕物控（六）結納の行方」嶋中文庫、嶋中書店,自害,状することもならず、そのうちにお春さんが自害したり、文七が慾を出したりして、とうとう,General
2018年9月28日,野村胡堂,銭形平次捕物控,お藤は解く,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自殺,場は外から鍵が掛っていたそうですよ親分、自殺した者がそんな芸当が出来るでしょうか」 ,General
2018年9月28日,野村胡堂,銭形平次捕物控,お藤は解く,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自殺,母は万兵衛の罠《わな》に落ちて、とうとう自殺してしまいました」 「…………」 「それ,General
2018年9月28日,野村胡堂,銭形平次捕物控,お藤は解く,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自害,いか」 「八、俺にはよく解ったよ、これは自害でなきゃ鎌鼬《かまいたち》かも知れないよ,General
2018年9月28日,野村胡堂,銭形平次捕物控,お藤は解く,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自害, 「鎌鼬は剃刀を使いません」 「それでは自害か――自害に下手人のあるはずはない、十手,General
2018年9月28日,野村胡堂,銭形平次捕物控,お藤は解く,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自害,剃刀を使いません」 「それでは自害か――自害に下手人のあるはずはない、十手捕縄の返上,General
2018年4月26日,野村胡堂,銭形平次捕物控,歎きの菩薩,Meiji,「銭形平次捕物控（六）結納の行方」嶋中文庫、嶋中書店,自害,い》投げを喰わされたようなものです。 「自害じゃあるまいね」 「鑿《のみ》で背後《う,General
2018年4月26日,野村胡堂,銭形平次捕物控,歎きの菩薩,Meiji,「銭形平次捕物控（六）結納の行方」嶋中文庫、嶋中書店,自害,「鑿《のみ》で背後《うしろ》からやられる自害はあるでしょうか、親分」 「…………」 ,General
2018年5月27日,野村胡堂,銭形平次捕物控,くるい咲き,Meiji,「銭形平次捕物控（四）城の絵図面」嶋中文庫、嶋中書店,自害,出入りで悩まされていたので、十人が十人、自害を疑う者はありません。 「持ち合せた畳針,General
2018年5月27日,野村胡堂,銭形平次捕物控,くるい咲き,Meiji,「銭形平次捕物控（四）城の絵図面」嶋中文庫、嶋中書店,自害,した。 「親分の前《めえ》だが、こいつは自害じゃありませんぜ」 不意に横合から、変な,General
